epsilon,episode,score,episode_reward,reward,train_loss,total_reward,epoch,step
1.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.18686887621879578,0.0,0,0
0.9999346733093262,0.0,0.0,0.20000000298023224,0.10000000149011612,12.811274528503418,0.0,0,1
0.9998693466186523,0.0,0.0,0.30000001192092896,0.10000000149011612,0.4108771085739136,0.0,0,2
0.9998040199279785,0.0,0.0,0.4000000059604645,0.10000000149011612,0.7583096027374268,0.0,0,3
0.9997386932373047,0.0,0.0,0.5,0.10000000149011612,0.607149600982666,0.0,0,4
0.9996733069419861,0.0,0.0,0.6000000238418579,0.10000000149011612,0.21747076511383057,0.0,0,5
0.9996079802513123,0.0,0.0,0.699999988079071,0.10000000149011612,0.00788795668631792,0.0,0,6
0.9995426535606384,0.0,0.0,0.800000011920929,0.10000000149011612,0.14138036966323853,0.0,0,7
0.9994773268699646,0.0,0.0,0.8999999761581421,0.10000000149011612,0.2523318827152252,0.0,0,8
0.9994120001792908,0.0,0.0,1.0,0.10000000149011612,0.284859299659729,0.0,0,9
0.9993466734886169,0.0,0.0,1.100000023841858,0.10000000149011612,0.04225868359208107,0.0,0,10
0.9992813467979431,0.0,0.0,1.2000000476837158,0.10000000149011612,0.023226596415042877,0.0,0,11
0.9992160201072693,0.0,0.0,1.2999999523162842,0.10000000149011612,0.05378222465515137,0.0,0,12
0.9991506934165955,0.0,0.0,1.399999976158142,0.10000000149011612,0.07754690945148468,0.0,0,13
0.9990853071212769,0.0,0.0,1.5,0.10000000149011612,0.07837577164173126,0.0,0,14
0.999019980430603,0.0,0.0,1.600000023841858,0.10000000149011612,0.0743492841720581,0.0,0,15
0.9989546537399292,0.0,0.0,1.7000000476837158,0.10000000149011612,0.09307784587144852,0.0,0,16
0.9988893270492554,0.0,0.0,1.7999999523162842,0.10000000149011612,0.03903874754905701,0.0,0,17
0.9988240003585815,0.0,0.0,1.899999976158142,0.10000000149011612,0.034250658005476,0.0,0,18
0.9987586736679077,0.0,0.0,2.0,0.10000000149011612,0.05034101754426956,0.0,0,19
0.9986933469772339,0.0,0.0,2.0999999046325684,0.10000000149011612,0.06683523207902908,0.0,0,20
0.9986280202865601,0.0,0.0,2.200000047683716,0.10000000149011612,0.01859009638428688,0.0,0,21
0.9985626935958862,0.0,0.0,2.299999952316284,0.10000000149011612,0.018941212445497513,0.0,0,22
0.9984973073005676,0.0,0.0,2.4000000953674316,0.10000000149011612,0.022490672767162323,0.0,0,23
0.9984319806098938,0.0,0.0,2.5,0.10000000149011612,0.05657394602894783,0.0,0,24
0.99836665391922,0.0,0.0,2.5999999046325684,0.10000000149011612,0.055361755192279816,0.0,0,25
0.9983013272285461,0.0,0.0,2.700000047683716,0.10000000149011612,0.004512092098593712,0.0,0,26
0.9982360005378723,0.0,0.0,2.799999952316284,0.10000000149011612,0.0036747734993696213,0.0,0,27
0.9981706738471985,0.0,0.0,2.9000000953674316,0.10000000149011612,0.004644494503736496,0.0,0,28
0.9981053471565247,0.0,0.0,3.0,0.10000000149011612,0.04061084985733032,0.0,0,29
0.9980400204658508,0.0,0.0,3.0999999046325684,0.10000000149011612,0.043319836258888245,0.0,0,30
0.997974693775177,0.0,0.0,3.200000047683716,0.10000000149011612,0.008804808370769024,0.0,0,31
0.9979093074798584,0.0,0.0,3.299999952316284,0.10000000149011612,0.0126766636967659,0.0,0,32
0.9978439807891846,0.0,0.0,3.4000000953674316,0.10000000149011612,0.008719619363546371,0.0,0,33
0.9977786540985107,0.0,0.0,3.5,0.10000000149011612,0.010023906826972961,0.0,0,34
0.9977133274078369,0.0,0.0,3.5999999046325684,0.10000000149011612,0.00385318067856133,0.0,0,35
0.9976480007171631,0.0,0.0,3.700000047683716,0.10000000149011612,0.003708807285875082,0.0,0,36
0.9975826740264893,0.0,0.0,3.799999952316284,0.10000000149011612,0.0019235792569816113,0.0,0,37
0.9975173473358154,0.0,0.0,3.9000000953674316,0.10000000149011612,0.0012034326791763306,0.0,0,38
0.9974520206451416,0.0,0.0,4.0,0.10000000149011612,0.0015962375327944756,0.0,0,39
0.9973866939544678,0.0,0.0,4.099999904632568,0.10000000149011612,0.0037525927182286978,0.0,0,40
0.9973213076591492,0.0,0.0,4.199999809265137,0.10000000149011612,0.002780610229820013,0.0,0,41
0.9972559809684753,0.0,0.0,4.300000190734863,0.10000000149011612,0.0031753606162965298,0.0,0,42
0.9971906542778015,0.0,0.0,4.400000095367432,0.10000000149011612,0.0028714733198285103,0.0,0,43
0.9971253275871277,0.0,0.0,4.5,0.10000000149011612,0.00295752240344882,0.0,0,44
0.9970600008964539,0.0,0.0,4.599999904632568,0.10000000149011612,0.046664103865623474,0.0,0,45
0.99699467420578,0.0,0.0,4.699999809265137,0.10000000149011612,0.0017507418524473906,0.0,0,46
0.9969293475151062,0.0,0.0,4.800000190734863,0.10000000149011612,0.002060533734038472,0.0,0,47
0.9968640208244324,0.0,0.0,4.900000095367432,0.10000000149011612,0.0033856905065476894,0.0,0,48
0.9967986941337585,0.0,0.0,5.0,0.10000000149011612,0.0036990914959460497,0.0,0,49
0.9967333078384399,0.0,0.0,5.099999904632568,0.10000000149011612,0.002631566021591425,0.0,0,50
0.9966679811477661,0.0,0.0,5.199999809265137,0.10000000149011612,0.043045543134212494,0.0,0,51
0.9966026544570923,0.0,0.0,5.300000190734863,0.10000000149011612,0.0015592171112075448,0.0,0,52
0.9965373277664185,0.0,0.0,5.400000095367432,0.10000000149011612,0.04413159564137459,0.0,0,53
0.9964720010757446,0.0,0.0,5.5,0.10000000149011612,0.0009524462511762977,0.0,0,54
0.9964066743850708,0.0,0.0,5.599999904632568,0.10000000149011612,0.04710298776626587,0.0,0,55
0.996341347694397,0.0,0.0,5.699999809265137,0.10000000149011612,0.0006931803654879332,0.0,0,56
0.9962760210037231,0.0,0.0,5.800000190734863,0.10000000149011612,0.0020218328572809696,0.0,0,57
0.9962106943130493,0.0,0.0,5.900000095367432,0.10000000149011612,0.0006100190221332014,0.0,0,58
0.9961453080177307,0.0,0.0,6.0,0.10000000149011612,0.0020793466828763485,0.0,0,59
0.9960799813270569,0.0,0.0,6.099999904632568,0.10000000149011612,0.045120082795619965,0.0,0,60
0.9960146546363831,0.0,0.0,6.199999809265137,0.10000000149011612,0.0011572467628866434,0.0,0,61
0.9959493279457092,0.0,0.0,6.300000190734863,0.10000000149011612,0.04388491064310074,0.0,0,62
0.9958840012550354,0.0,0.0,6.400000095367432,0.10000000149011612,0.001262744190171361,0.0,0,63
0.9958186745643616,0.0,0.0,6.5,0.10000000149011612,0.0007221190608106554,0.0,0,64
0.9957533478736877,0.0,0.0,6.599999904632568,0.10000000149011612,0.0017561194254085422,0.0,0,65
0.9956880211830139,0.0,0.0,6.699999809265137,0.10000000149011612,0.0009164215298369527,0.0,0,66
0.9956226944923401,0.0,0.0,6.800000190734863,0.10000000149011612,0.0797857716679573,0.0,0,67
0.9955573081970215,0.0,0.0,6.900000095367432,0.10000000149011612,0.0019632091280072927,0.0,0,68
0.9954919815063477,0.0,0.0,7.0,0.10000000149011612,0.002578561194241047,0.0,0,69
0.9954266548156738,0.0,0.0,7.099999904632568,0.10000000149011612,0.041427481919527054,0.0,0,70
0.995361328125,0.0,0.0,7.199999809265137,0.10000000149011612,0.0034224004484713078,0.0,0,71
0.9952960014343262,0.0,0.0,7.300000190734863,0.10000000149011612,0.0020589332561939955,0.0,0,72
0.9952306747436523,0.0,0.0,7.400000095367432,0.10000000149011612,0.00219737715087831,0.0,0,73
0.9951653480529785,0.0,0.0,7.5,0.10000000149011612,0.0019898866303265095,0.0,0,74
0.9951000213623047,0.0,0.0,7.599999904632568,0.10000000149011612,0.0024272617883980274,0.0,0,75
0.9950346946716309,0.0,0.0,7.699999809265137,0.10000000149011612,0.0008456103969365358,0.0,0,76
0.9949693083763123,0.0,0.0,7.800000190734863,0.10000000149011612,0.0010112078161910176,0.0,0,77
0.9949039816856384,0.0,0.0,7.900000095367432,0.10000000149011612,0.0012523219920694828,0.0,0,78
0.9948386549949646,0.0,0.0,8.0,0.10000000149011612,0.0014226516941562295,0.0,0,79
0.9947733283042908,0.0,0.0,8.100000381469727,0.10000000149011612,0.04017195850610733,0.0,0,80
0.9947080016136169,0.0,0.0,8.199999809265137,0.10000000149011612,0.0018885883037000895,0.0,0,81
0.9946426749229431,0.0,0.0,8.300000190734863,0.10000000149011612,0.0018750554881989956,0.0,0,82
0.9945773482322693,0.0,0.0,8.399999618530273,0.10000000149011612,0.04387984052300453,0.0,0,83
0.9945120215415955,0.0,0.0,8.5,0.10000000149011612,0.0024913628585636616,0.0,0,84
0.9944466948509216,0.0,0.0,8.600000381469727,0.10000000149011612,0.039503224194049835,0.0,0,85
0.994381308555603,0.0,0.0,8.699999809265137,0.10000000149011612,0.001110491226427257,0.0,0,86
0.9943159818649292,0.0,0.0,8.800000190734863,0.10000000149011612,0.04115968570113182,0.0,0,87
0.9942506551742554,0.0,0.0,8.899999618530273,0.10000000149011612,0.04037466645240784,0.0,0,88
0.9941853284835815,0.0,0.0,9.0,0.10000000149011612,0.038586873561143875,0.0,0,89
0.9941200017929077,0.0,0.0,9.100000381469727,0.10000000149011612,0.002090778900310397,0.0,0,90
0.9940546751022339,0.0,0.0,9.199999809265137,0.10000000149011612,0.0011933015193790197,0.0,0,91
0.9939893484115601,0.0,0.0,9.300000190734863,0.10000000149011612,0.04135770723223686,0.0,0,92
0.9939240217208862,0.0,0.0,9.399999618530273,0.10000000149011612,0.042121436446905136,0.0,0,93
0.9938586950302124,0.0,0.0,9.5,0.10000000149011612,0.002871616743505001,0.0,0,94
0.9937933087348938,0.0,0.0,9.600000381469727,0.10000000149011612,0.003493080846965313,0.0,0,95
0.99372798204422,0.0,0.0,9.699999809265137,0.10000000149011612,0.002065591048449278,0.0,0,96
0.9936626553535461,0.0,0.0,9.800000190734863,0.10000000149011612,0.0022934479638934135,0.0,0,97
0.9935973286628723,0.0,0.0,9.899999618530273,0.10000000149011612,0.0020553357899188995,0.0,0,98
0.9935320019721985,0.0,0.0,8.899999618530273,-1.0,0.0007231831550598145,8.899999618530273,0,99
0.9934666752815247,1.0,0.0,0.10000000149011612,0.10000000149011612,0.08048415929079056,8.899999618530273,0,100
0.9934013485908508,1.0,0.0,0.20000000298023224,0.10000000149011612,0.00248456047847867,8.899999618530273,0,101
0.993336021900177,1.0,0.0,0.30000001192092896,0.10000000149011612,0.0008091240888461471,8.899999618530273,0,102
0.9932706952095032,1.0,0.0,0.4000000059604645,0.10000000149011612,0.001436122227460146,8.899999618530273,0,103
0.9932053089141846,1.0,0.0,0.5,0.10000000149011612,0.0013792332028970122,8.899999618530273,0,104
0.9931399822235107,1.0,0.0,0.6000000238418579,0.10000000149011612,0.03701659291982651,8.899999618530273,0,105
0.9930746555328369,1.0,0.0,0.699999988079071,0.10000000149011612,0.04223966971039772,8.899999618530273,0,106
0.9930093288421631,1.0,0.0,0.800000011920929,0.10000000149011612,0.0025042810011655092,8.899999618530273,0,107
0.9929440021514893,1.0,0.0,0.8999999761581421,0.10000000149011612,0.0031890019308775663,8.899999618530273,0,108
0.9928786754608154,1.0,0.0,1.0,0.10000000149011612,0.001375977648422122,8.899999618530273,0,109
0.9928133487701416,1.0,0.0,1.100000023841858,0.10000000149011612,0.002815576270222664,8.899999618530273,0,110
0.9927480220794678,1.0,0.0,1.2000000476837158,0.10000000149011612,0.001018565846607089,8.899999618530273,0,111
0.992682695388794,1.0,0.0,1.2999999523162842,0.10000000149011612,0.040218450129032135,8.899999618530273,0,112
0.9926173090934753,1.0,0.0,1.399999976158142,0.10000000149011612,0.0020079694222658873,8.899999618530273,0,113
0.9925519824028015,1.0,0.0,1.5,0.10000000149011612,0.0007064610836096108,8.899999618530273,0,114
0.9924866557121277,1.0,0.0,1.600000023841858,0.10000000149011612,0.03979126736521721,8.899999618530273,0,115
0.9924213290214539,1.0,0.0,1.7000000476837158,0.10000000149011612,0.0016863099299371243,8.899999618530273,0,116
0.99235600233078,1.0,0.0,1.7999999523162842,0.10000000149011612,0.0016121799126267433,8.899999618530273,0,117
0.9922906756401062,1.0,0.0,1.899999976158142,0.10000000149011612,0.0025364479515701532,8.899999618530273,0,118
0.9922253489494324,1.0,0.0,2.0,0.10000000149011612,0.04146268591284752,8.899999618530273,0,119
0.9921600222587585,1.0,0.0,2.0999999046325684,0.10000000149011612,0.08035746216773987,8.899999618530273,0,120
0.9920946955680847,1.0,0.0,2.200000047683716,0.10000000149011612,0.001914946362376213,8.899999618530273,0,121
0.9920293092727661,1.0,0.0,2.299999952316284,0.10000000149011612,0.0013896434102207422,8.899999618530273,0,122
0.9919639825820923,1.0,0.0,2.4000000953674316,0.10000000149011612,0.0026097330264747143,8.899999618530273,0,123
0.9918986558914185,1.0,0.0,2.5,0.10000000149011612,0.0012517370050773025,8.899999618530273,0,124
0.9918333292007446,1.0,0.0,2.5999999046325684,0.10000000149011612,0.001822377904318273,8.899999618530273,0,125
0.9917680025100708,1.0,0.0,2.700000047683716,0.10000000149011612,0.002121470170095563,8.899999618530273,0,126
0.991702675819397,1.0,0.0,2.799999952316284,0.10000000149011612,0.001875809277407825,8.899999618530273,0,127
0.9916373491287231,1.0,0.0,2.9000000953674316,0.10000000149011612,0.040686964988708496,8.899999618530273,0,128
0.9915720224380493,1.0,0.0,3.0,0.10000000149011612,0.0007199227111414075,8.899999618530273,0,129
0.9915066957473755,1.0,0.0,3.0999999046325684,0.10000000149011612,0.0009233230957761407,8.899999618530273,0,130
0.9914413094520569,1.0,0.0,3.200000047683716,0.10000000149011612,0.038466185331344604,8.899999618530273,0,131
0.9913759827613831,1.0,0.0,3.299999952316284,0.10000000149011612,0.002071583643555641,8.899999618530273,0,132
0.9913106560707092,1.0,0.0,3.4000000953674316,0.10000000149011612,0.04232931509613991,8.899999618530273,0,133
0.9912453293800354,1.0,0.0,3.5,0.10000000149011612,0.03625781461596489,8.899999618530273,0,134
0.9911800026893616,1.0,0.0,3.5999999046325684,0.10000000149011612,0.0402824692428112,8.899999618530273,0,135
0.9911146759986877,1.0,0.0,3.700000047683716,0.10000000149011612,0.005412312224507332,8.899999618530273,0,136
0.9910493493080139,1.0,0.0,3.799999952316284,0.10000000149011612,0.06980971992015839,8.899999618530273,0,137
0.9909840226173401,1.0,0.0,3.9000000953674316,0.10000000149011612,0.005359231494367123,8.899999618530273,0,138
0.9909186959266663,1.0,0.0,4.0,0.10000000149011612,0.04072603955864906,8.899999618530273,0,139
0.9908533096313477,1.0,0.0,4.099999904632568,0.10000000149011612,0.001395668601617217,8.899999618530273,0,140
0.9907879829406738,1.0,0.0,4.199999809265137,0.10000000149011612,0.0019405981292948127,8.899999618530273,0,141
0.99072265625,1.0,0.0,4.300000190734863,0.10000000149011612,0.0025186878629028797,8.899999618530273,0,142
0.9906573295593262,1.0,0.0,4.400000095367432,0.10000000149011612,0.03844704106450081,8.899999618530273,0,143
0.9905920028686523,1.0,0.0,4.5,0.10000000149011612,0.0031437117140740156,8.899999618530273,0,144
0.9905266761779785,1.0,0.0,4.599999904632568,0.10000000149011612,0.04086465761065483,8.899999618530273,0,145
0.9904613494873047,1.0,0.0,4.699999809265137,0.10000000149011612,0.0023820458445698023,8.899999618530273,0,146
0.9903960227966309,1.0,0.0,4.800000190734863,0.10000000149011612,0.002887896029278636,8.899999618530273,0,147
0.990330696105957,1.0,0.0,4.900000095367432,0.10000000149011612,0.0032573631033301353,8.899999618530273,0,148
0.9902653098106384,1.0,0.0,5.0,0.10000000149011612,0.0028263614512979984,8.899999618530273,0,149
