epsilon,episode,score,episode_reward,reward,train_loss,total_reward,epoch,step
0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.009777843952178955,0.0,0,0
0.09999334067106247,0.0,0.0,0.20000000298023224,0.10000000149011612,0.010016189888119698,0.0,0,1
0.09998667985200882,0.0,0.0,0.30000001192092896,0.10000000149011612,0.025424610823392868,0.0,0,2
0.09998001903295517,0.0,0.0,0.4000000059604645,0.10000000149011612,0.02542729675769806,0.0,0,3
0.09997335821390152,0.0,0.0,0.5,0.10000000149011612,0.025373557582497597,0.0,0,4
0.09996669739484787,0.0,0.0,0.6000000238418579,0.10000000149011612,0.025367192924022675,0.0,0,5
0.09996003657579422,0.0,0.0,0.699999988079071,0.10000000149011612,0.009763186797499657,0.0,0,6
0.09995338320732117,0.0,0.0,0.800000011920929,0.10000000149011612,0.025250613689422607,0.0,0,7
0.09994672238826752,0.0,0.0,0.8999999761581421,0.10000000149011612,0.02521783858537674,0.0,0,8
0.09994006156921387,0.0,0.0,1.0,0.10000000149011612,0.00962566677480936,0.0,0,9
0.09993340075016022,0.0,0.0,1.100000023841858,0.10000000149011612,0.00955423153936863,0.0,0,10
0.09992673993110657,0.0,0.0,1.2000000476837158,0.10000000149011612,0.02498580701649189,0.0,0,11
0.09992007911205292,0.0,0.0,1.2999999523162842,0.10000000149011612,0.009462273679673672,0.0,0,12
0.09991341829299927,0.0,0.0,1.399999976158142,0.10000000149011612,0.024955233559012413,0.0,0,13
0.09990675747394562,0.0,0.0,1.5,0.10000000149011612,0.024841440841555595,0.0,0,14
0.09990009665489197,0.0,0.0,1.600000023841858,0.10000000149011612,0.009256565943360329,0.0,0,15
0.09989344328641891,0.0,0.0,1.7000000476837158,0.10000000149011612,0.0247432142496109,0.0,0,16
0.09988678246736526,0.0,0.0,1.7999999523162842,0.10000000149011612,0.009139671921730042,0.0,0,17
0.09988012164831161,0.0,0.0,1.899999976158142,0.10000000149011612,0.024668999016284943,0.0,0,18
0.09987346082925797,0.0,0.0,2.0,0.10000000149011612,0.02468145452439785,0.0,0,19
0.09986680001020432,0.0,0.0,2.0999999046325684,0.10000000149011612,0.055852774530649185,0.0,0,20
0.09986013919115067,0.0,0.0,2.200000047683716,0.10000000149011612,0.024473126977682114,0.0,0,21
