epsilon,episode,score,episode_reward,reward,train_loss,total_reward,global_steps,epoch,step
0.9967333078384399,0.0,0.0,5.099999904632568,0.10000000149011612,0.0005731874844059348,0.0,50.0,0,50
0.9966679811477661,0.0,0.0,5.199999809265137,0.10000000149011612,0.0009868154302239418,0.0,51.0,0,51
0.9966026544570923,0.0,0.0,5.300000190734863,0.10000000149011612,0.000586575479246676,0.0,52.0,0,52
0.9965373277664185,0.0,0.0,5.400000095367432,0.10000000149011612,0.03353603556752205,0.0,53.0,0,53
0.9964720010757446,0.0,0.0,5.5,0.10000000149011612,0.04204545542597771,0.0,54.0,0,54
0.9964066743850708,0.0,0.0,5.599999904632568,0.10000000149011612,0.06261865049600601,0.0,55.0,0,55
0.996341347694397,0.0,0.0,5.699999809265137,0.10000000149011612,0.11260044574737549,0.0,56.0,0,56
0.9962760210037231,0.0,0.0,5.800000190734863,0.10000000149011612,0.033965084701776505,0.0,57.0,0,57
0.9962106943130493,0.0,0.0,5.900000095367432,0.10000000149011612,0.004161866381764412,0.0,58.0,0,58
0.9961453080177307,0.0,0.0,6.0,0.10000000149011612,0.005366934463381767,0.0,59.0,0,59
0.9960799813270569,0.0,0.0,6.099999904632568,0.10000000149011612,0.0029717152938246727,0.0,60.0,0,60
0.9960146546363831,0.0,0.0,6.199999809265137,0.10000000149011612,0.04105016589164734,0.0,61.0,0,61
0.9959493279457092,0.0,0.0,6.300000190734863,0.10000000149011612,0.004564343951642513,0.0,62.0,0,62
0.9958840012550354,0.0,0.0,6.400000095367432,0.10000000149011612,0.0389430969953537,0.0,63.0,0,63
0.9958186745643616,0.0,0.0,6.5,0.10000000149011612,0.0020352478604763746,0.0,64.0,0,64
0.9957533478736877,0.0,0.0,6.599999904632568,0.10000000149011612,0.002888594288378954,0.0,65.0,0,65
0.9956880211830139,0.0,0.0,6.699999809265137,0.10000000149011612,0.03851019963622093,0.0,66.0,0,66
0.9956226944923401,0.0,0.0,6.800000190734863,0.10000000149011612,0.03763189539313316,0.0,67.0,0,67
0.9955573081970215,0.0,0.0,6.900000095367432,0.10000000149011612,0.0023919472005218267,0.0,68.0,0,68
0.9954919815063477,0.0,0.0,7.0,0.10000000149011612,0.0007110084407031536,0.0,69.0,0,69
0.9954266548156738,0.0,0.0,7.099999904632568,0.10000000149011612,0.03197341412305832,0.0,70.0,0,70
0.995361328125,0.0,0.0,7.199999809265137,0.10000000149011612,0.031595561653375626,0.0,71.0,0,71
0.9952960014343262,0.0,0.0,7.300000190734863,0.10000000149011612,0.003948621917515993,0.0,72.0,0,72
0.9952306747436523,0.0,0.0,7.400000095367432,0.10000000149011612,0.004495278466492891,0.0,73.0,0,73
0.9951653480529785,0.0,0.0,7.5,0.10000000149011612,0.07913317531347275,0.0,74.0,0,74
0.9951000213623047,0.0,0.0,7.599999904632568,0.10000000149011612,0.0029434761963784695,0.0,75.0,0,75
0.9950346946716309,0.0,0.0,7.699999809265137,0.10000000149011612,0.0035792288836091757,0.0,76.0,0,76
0.9949693083763123,0.0,0.0,7.800000190734863,0.10000000149011612,0.0028915205039083958,0.0,77.0,0,77
0.9949039816856384,0.0,0.0,7.900000095367432,0.10000000149011612,0.002357529941946268,0.0,78.0,0,78
0.9948386549949646,0.0,0.0,8.0,0.10000000149011612,0.0014298853930085897,0.0,79.0,0,79
0.9947733283042908,0.0,0.0,8.100000381469727,0.10000000149011612,0.002999022835865617,0.0,80.0,0,80
0.9947080016136169,0.0,0.0,8.199999809265137,0.10000000149011612,0.0035598643589764833,0.0,81.0,0,81
0.9946426749229431,0.0,0.0,8.300000190734863,0.10000000149011612,0.0030635385774075985,0.0,82.0,0,82
0.9945773482322693,0.0,0.0,8.399999618530273,0.10000000149011612,0.0027219634503126144,0.0,83.0,0,83
0.9945120215415955,0.0,0.0,8.5,0.10000000149011612,0.0013054426526650786,0.0,84.0,0,84
0.9944466948509216,0.0,0.0,8.600000381469727,0.10000000149011612,0.03426527604460716,0.0,85.0,0,85
0.994381308555603,0.0,0.0,8.699999809265137,0.10000000149011612,0.0006350069306790829,0.0,86.0,0,86
0.9943159818649292,0.0,0.0,8.800000190734863,0.10000000149011612,0.0009625587845221162,0.0,87.0,0,87
0.9942506551742554,0.0,0.0,8.899999618530273,0.10000000149011612,0.07216863334178925,0.0,88.0,0,88
0.9941853284835815,0.0,0.0,9.0,0.10000000149011612,0.03772120177745819,0.0,89.0,0,89
0.9941200017929077,0.0,0.0,9.100000381469727,0.10000000149011612,0.03551636263728142,0.0,90.0,0,90
0.9940546751022339,0.0,0.0,9.199999809265137,0.10000000149011612,0.0021218988113105297,0.0,91.0,0,91
0.9939893484115601,0.0,0.0,9.300000190734863,0.10000000149011612,0.0030802420806139708,0.0,92.0,0,92
0.9939240217208862,0.0,0.0,9.399999618530273,0.10000000149011612,0.0012115399586036801,0.0,93.0,0,93
0.9938586950302124,0.0,0.0,9.5,0.10000000149011612,0.03572944551706314,0.0,94.0,0,94
0.9937933087348938,0.0,0.0,9.600000381469727,0.10000000149011612,0.03667691349983215,0.0,95.0,0,95
0.99372798204422,0.0,0.0,9.699999809265137,0.10000000149011612,0.001534347189590335,0.0,96.0,0,96
0.9936626553535461,0.0,0.0,9.800000190734863,0.10000000149011612,0.0007251405622810125,0.0,97.0,0,97
0.9935973286628723,0.0,0.0,9.899999618530273,0.10000000149011612,0.00212026946246624,0.0,98.0,0,98
0.9935320019721985,0.0,0.0,8.899999618530273,-1.0,0.0005519475089386106,8.899999618530273,99.0,0,99
0.9934666752815247,1.0,0.0,0.10000000149011612,0.10000000149011612,0.0011851491872221231,8.899999618530273,100.0,0,100
0.9934013485908508,1.0,0.0,0.20000000298023224,0.10000000149011612,0.001362027833238244,8.899999618530273,101.0,0,101
0.993336021900177,1.0,0.0,0.30000001192092896,0.10000000149011612,0.0010765817714855075,8.899999618530273,102.0,0,102
0.9932706952095032,1.0,0.0,0.4000000059604645,0.10000000149011612,0.03642624244093895,8.899999618530273,103.0,0,103
0.9932053089141846,1.0,0.0,0.5,0.10000000149011612,0.07068538665771484,8.899999618530273,104.0,0,104
0.9931399822235107,1.0,0.0,0.6000000238418579,0.10000000149011612,0.034710124135017395,8.899999618530273,105.0,0,105
0.9930746555328369,1.0,0.0,0.699999988079071,0.10000000149011612,0.0008216220885515213,8.899999618530273,106.0,0,106
0.9930093288421631,1.0,0.0,0.800000011920929,0.10000000149011612,0.004274910315871239,8.899999618530273,107.0,0,107
0.9929440021514893,1.0,0.0,0.8999999761581421,0.10000000149011612,0.0012332715559750795,8.899999618530273,108.0,0,108
0.9928786754608154,1.0,0.0,1.0,0.10000000149011612,0.03429945558309555,8.899999618530273,109.0,0,109
0.9928133487701416,1.0,0.0,1.100000023841858,0.10000000149011612,0.0009457010310143232,8.899999618530273,110.0,0,110
0.9927480220794678,1.0,0.0,1.2000000476837158,0.10000000149011612,0.03441454842686653,8.899999618530273,111.0,0,111
0.992682695388794,1.0,0.0,1.2999999523162842,0.10000000149011612,0.0045024496503174305,8.899999618530273,112.0,0,112
0.9926173090934753,1.0,0.0,1.399999976158142,0.10000000149011612,0.0027299788780510426,8.899999618530273,113.0,0,113
0.9925519824028015,1.0,0.0,1.5,0.10000000149011612,0.000978532014414668,8.899999618530273,114.0,0,114
0.9924866557121277,1.0,0.0,1.600000023841858,0.10000000149011612,0.002444005338475108,8.899999618530273,115.0,0,115
0.9924213290214539,1.0,0.0,1.7000000476837158,0.10000000149011612,0.0013682569842785597,8.899999618530273,116.0,0,116
0.99235600233078,1.0,0.0,1.7999999523162842,0.10000000149011612,0.002452512737363577,8.899999618530273,117.0,0,117
0.9922906756401062,1.0,0.0,1.899999976158142,0.10000000149011612,0.0009886918123811483,8.899999618530273,118.0,0,118
0.9922253489494324,1.0,0.0,2.0,0.10000000149011612,0.0016154269687831402,8.899999618530273,119.0,0,119
0.9921600222587585,1.0,0.0,2.0999999046325684,0.10000000149011612,0.0005290947156026959,8.899999618530273,120.0,0,120
0.9920946955680847,1.0,0.0,2.200000047683716,0.10000000149011612,0.0013403922785073519,8.899999618530273,121.0,0,121
0.9920293092727661,1.0,0.0,2.299999952316284,0.10000000149011612,0.0007118161884136498,8.899999618530273,122.0,0,122
0.9919639825820923,1.0,0.0,2.4000000953674316,0.10000000149011612,0.0005923713324591517,8.899999618530273,123.0,0,123
0.9918986558914185,1.0,0.0,2.5,0.10000000149011612,0.0006637000478804111,8.899999618530273,124.0,0,124
0.9918333292007446,1.0,0.0,2.5999999046325684,0.10000000149011612,0.0009608432883396745,8.899999618530273,125.0,0,125
0.9917680025100708,1.0,0.0,2.700000047683716,0.10000000149011612,0.0003842994337901473,8.899999618530273,126.0,0,126
0.991702675819397,1.0,0.0,2.799999952316284,0.10000000149011612,0.034017495810985565,8.899999618530273,127.0,0,127
0.9916373491287231,1.0,0.0,2.9000000953674316,0.10000000149011612,0.0020193816162645817,8.899999618530273,128.0,0,128
0.9915720224380493,1.0,0.0,3.0,0.10000000149011612,0.0009572561830282211,8.899999618530273,129.0,0,129
0.9915066957473755,1.0,0.0,3.0999999046325684,0.10000000149011612,0.0008028701413422823,8.899999618530273,130.0,0,130
0.9914413094520569,1.0,0.0,3.200000047683716,0.10000000149011612,0.0005727349780499935,8.899999618530273,131.0,0,131
0.9913759827613831,1.0,0.0,3.299999952316284,0.10000000149011612,0.07409264892339706,8.899999618530273,132.0,0,132
0.9913106560707092,1.0,0.0,3.4000000953674316,0.10000000149011612,0.0008239346789196134,8.899999618530273,133.0,0,133
0.9912453293800354,1.0,0.0,3.5,0.10000000149011612,0.03589402139186859,8.899999618530273,134.0,0,134
0.9911800026893616,1.0,0.0,3.5999999046325684,0.10000000149011612,0.00128655054140836,8.899999618530273,135.0,0,135
0.9911146759986877,1.0,0.0,3.700000047683716,0.10000000149011612,0.03455871343612671,8.899999618530273,136.0,0,136
0.9910493493080139,1.0,0.0,3.799999952316284,0.10000000149011612,0.03452141582965851,8.899999618530273,137.0,0,137
0.9909840226173401,1.0,0.0,3.9000000953674316,0.10000000149011612,0.03185843303799629,8.899999618530273,138.0,0,138
0.9909186959266663,1.0,0.0,4.0,0.10000000149011612,0.0012322231195867062,8.899999618530273,139.0,0,139
0.9908533096313477,1.0,0.0,4.099999904632568,0.10000000149011612,0.07230652868747711,8.899999618530273,140.0,0,140
0.9907879829406738,1.0,0.0,4.199999809265137,0.10000000149011612,0.03370201215147972,8.899999618530273,141.0,0,141
0.99072265625,1.0,0.0,4.300000190734863,0.10000000149011612,0.032214418053627014,8.899999618530273,142.0,0,142
0.9906573295593262,1.0,0.0,4.400000095367432,0.10000000149011612,0.001471174880862236,8.899999618530273,143.0,0,143
0.9905920028686523,1.0,0.0,4.5,0.10000000149011612,0.0019635390490293503,8.899999618530273,144.0,0,144
0.9905266761779785,1.0,0.0,4.599999904632568,0.10000000149011612,0.003085958305746317,8.899999618530273,145.0,0,145
0.9904613494873047,1.0,0.0,4.699999809265137,0.10000000149011612,0.05816612020134926,8.899999618530273,146.0,0,146
0.9903960227966309,1.0,0.0,4.800000190734863,0.10000000149011612,0.002442615805193782,8.899999618530273,147.0,0,147
0.990330696105957,1.0,0.0,4.900000095367432,0.10000000149011612,0.0038585392758250237,8.899999618530273,148.0,0,148
0.9902653098106384,1.0,0.0,5.0,0.10000000149011612,0.0027106497436761856,8.899999618530273,149.0,0,149
0.9901999831199646,1.0,0.0,5.099999904632568,0.10000000149011612,0.0023180327843874693,8.899999618530273,150.0,0,150
0.9901346564292908,1.0,0.0,5.199999809265137,0.10000000149011612,0.0025974265299737453,8.899999618530273,151.0,0,151
0.9900693297386169,1.0,0.0,5.300000190734863,0.10000000149011612,0.03771310672163963,8.899999618530273,152.0,0,152
0.9900040030479431,1.0,0.0,5.400000095367432,0.10000000149011612,0.0037177754566073418,8.899999618530273,153.0,0,153
0.9899386763572693,1.0,0.0,5.5,0.10000000149011612,0.0011587308254092932,8.899999618530273,154.0,0,154
0.9898733496665955,1.0,0.0,5.599999904632568,0.10000000149011612,0.003491290844976902,8.899999618530273,155.0,0,155
0.9898080229759216,1.0,0.0,5.699999809265137,0.10000000149011612,0.0008394070900976658,8.899999618530273,156.0,0,156
0.9897426962852478,1.0,0.0,5.800000190734863,0.10000000149011612,0.0052969735115766525,8.899999618530273,157.0,0,157
0.9896773099899292,1.0,0.0,5.900000095367432,0.10000000149011612,0.032254088670015335,8.899999618530273,158.0,0,158
0.9896119832992554,1.0,0.0,6.0,0.10000000149011612,0.02960806153714657,8.899999618530273,159.0,0,159
0.9895466566085815,1.0,0.0,6.099999904632568,0.10000000149011612,0.0022802602034062147,8.899999618530273,160.0,0,160
0.9894813299179077,1.0,0.0,6.199999809265137,0.10000000149011612,0.0017256588907912374,8.899999618530273,161.0,0,161
0.9894160032272339,1.0,0.0,6.300000190734863,0.10000000149011612,0.002021672436967492,8.899999618530273,162.0,0,162
0.9893506765365601,1.0,0.0,6.400000095367432,0.10000000149011612,0.0021300537046045065,8.899999618530273,163.0,0,163
0.9892853498458862,1.0,0.0,6.5,0.10000000149011612,0.0005772890290245414,8.899999618530273,164.0,0,164
0.9892200231552124,1.0,0.0,6.599999904632568,0.10000000149011612,0.0010281382128596306,8.899999618530273,165.0,0,165
0.9891546964645386,1.0,0.0,6.699999809265137,0.10000000149011612,0.0015473142266273499,8.899999618530273,166.0,0,166
0.98908931016922,1.0,0.0,6.800000190734863,0.10000000149011612,0.06997110694646835,8.899999618530273,167.0,0,167
0.9890239834785461,1.0,0.0,6.900000095367432,0.10000000149011612,0.03724076226353645,8.899999618530273,168.0,0,168
0.9889586567878723,1.0,0.0,7.0,0.10000000149011612,0.0023360475897789,8.899999618530273,169.0,0,169
0.9888933300971985,1.0,0.0,7.099999904632568,0.10000000149011612,0.0015758511144667864,8.899999618530273,170.0,0,170
0.9888280034065247,1.0,0.0,7.199999809265137,0.10000000149011612,0.0008455886272713542,8.899999618530273,171.0,0,171
0.9887626767158508,1.0,0.0,7.300000190734863,0.10000000149011612,0.03228915482759476,8.899999618530273,172.0,0,172
0.988697350025177,1.0,0.0,7.400000095367432,0.10000000149011612,0.0026499838568270206,8.899999618530273,173.0,0,173
0.9886320233345032,1.0,0.0,7.5,0.10000000149011612,0.00039249309338629246,8.899999618530273,174.0,0,174
0.9885666370391846,1.0,0.0,7.599999904632568,0.10000000149011612,0.03450345620512962,8.899999618530273,175.0,0,175
0.9885013103485107,1.0,0.0,7.699999809265137,0.10000000149011612,0.0005027176812291145,8.899999618530273,176.0,0,176
0.9884359836578369,1.0,0.0,7.800000190734863,0.10000000149011612,0.00019565003458410501,8.899999618530273,177.0,0,177
0.9883706569671631,1.0,0.0,7.900000095367432,0.10000000149011612,0.0011381699005141854,8.899999618530273,178.0,0,178
0.9883053302764893,1.0,0.0,8.0,0.10000000149011612,0.03237183392047882,8.899999618530273,179.0,0,179
0.9882400035858154,1.0,0.0,8.100000381469727,0.10000000149011612,0.0013521338114514947,8.899999618530273,180.0,0,180
0.9881746768951416,1.0,0.0,8.199999809265137,0.10000000149011612,0.0007504180539399385,8.899999618530273,181.0,0,181
0.9881093502044678,1.0,0.0,8.300000190734863,0.10000000149011612,0.0022187395952641964,8.899999618530273,182.0,0,182
0.988044023513794,1.0,0.0,8.399999618530273,0.10000000149011612,0.032669272273778915,8.899999618530273,183.0,0,183
0.9879786372184753,1.0,0.0,8.5,0.10000000149011612,0.0008794492459855974,8.899999618530273,184.0,0,184
0.9879133105278015,1.0,0.0,8.600000381469727,0.10000000149011612,0.03113456442952156,8.899999618530273,185.0,0,185
0.9878479838371277,1.0,0.0,8.699999809265137,0.10000000149011612,0.0004698194097727537,8.899999618530273,186.0,0,186
0.9877826571464539,1.0,0.0,8.800000190734863,0.10000000149011612,0.0012503925245255232,8.899999618530273,187.0,0,187
0.98771733045578,1.0,0.0,8.899999618530273,0.10000000149011612,0.00015247464762069285,8.899999618530273,188.0,0,188
0.9876520037651062,1.0,0.0,9.0,0.10000000149011612,0.0012763295089825988,8.899999618530273,189.0,0,189
0.9875866770744324,1.0,0.0,9.100000381469727,0.10000000149011612,0.0021268248092383146,8.899999618530273,190.0,0,190
0.9875213503837585,1.0,0.0,9.199999809265137,0.10000000149011612,0.0011301101185381413,8.899999618530273,191.0,0,191
0.9874560236930847,1.0,0.0,9.300000190734863,0.10000000149011612,0.003712650388479233,8.899999618530273,192.0,0,192
0.9873906373977661,1.0,0.0,9.399999618530273,0.10000000149011612,0.0016747768968343735,8.899999618530273,193.0,0,193
0.9873253107070923,1.0,0.0,9.5,0.10000000149011612,0.0018320318777114153,8.899999618530273,194.0,0,194
0.9872599840164185,1.0,0.0,9.600000381469727,0.10000000149011612,0.0019878996536135674,8.899999618530273,195.0,0,195
0.9871946573257446,1.0,0.0,9.699999809265137,0.10000000149011612,0.0008785862009972334,8.899999618530273,196.0,0,196
0.9871293306350708,1.0,0.0,9.800000190734863,0.10000000149011612,0.00040910724783316255,8.899999618530273,197.0,0,197
0.987064003944397,1.0,0.0,9.899999618530273,0.10000000149011612,0.00018060943693853915,8.899999618530273,198.0,0,198
0.9869986772537231,1.0,0.0,10.0,0.10000000149011612,0.0006991766858845949,8.899999618530273,199.0,0,199
0.9869333505630493,1.0,0.0,9.0,-1.0,6.993448187131435e-05,9.0,200.0,0,200
0.9868680238723755,2.0,0.0,0.10000000149011612,0.10000000149011612,0.0005959912668913603,9.0,201.0,0,201
0.9868026375770569,2.0,0.0,0.20000000298023224,0.10000000149011612,0.0005704883951693773,9.0,202.0,0,202
0.9867373108863831,2.0,0.0,0.30000001192092896,0.10000000149011612,0.00025055964943021536,9.0,203.0,0,203
0.9866719841957092,2.0,0.0,0.4000000059604645,0.10000000149011612,0.00025454198475927114,9.0,204.0,0,204
0.9866066575050354,2.0,0.0,0.5,0.10000000149011612,0.036606889218091965,9.0,205.0,0,205
0.9865413308143616,2.0,0.0,0.6000000238418579,0.10000000149011612,0.0005329000996425748,9.0,206.0,0,206
0.9864760041236877,2.0,0.0,0.699999988079071,0.10000000149011612,0.0002986846666317433,9.0,207.0,0,207
0.9864106774330139,2.0,0.0,0.800000011920929,0.10000000149011612,0.04037041589617729,9.0,208.0,0,208
0.9863453507423401,2.0,0.0,0.8999999761581421,0.10000000149011612,0.00043720731628127396,9.0,209.0,0,209
0.9862800240516663,2.0,0.0,1.0,0.10000000149011612,0.03787320852279663,9.0,210.0,0,210
0.9862146377563477,2.0,0.0,1.100000023841858,0.10000000149011612,0.0003394375089555979,9.0,211.0,0,211
0.9861493110656738,2.0,0.0,1.2000000476837158,0.10000000149011612,0.00022628196165896952,9.0,212.0,0,212
0.986083984375,2.0,0.0,1.2999999523162842,0.10000000149011612,0.00041987228905782104,9.0,213.0,0,213
0.9860186576843262,2.0,0.0,1.399999976158142,0.10000000149011612,0.037121545523405075,9.0,214.0,0,214
0.9859533309936523,2.0,0.0,1.5,0.10000000149011612,0.00027784230769611895,9.0,215.0,0,215
0.9858880043029785,2.0,0.0,1.600000023841858,0.10000000149011612,0.03490598499774933,9.0,216.0,0,216
0.9858226776123047,2.0,0.0,1.7000000476837158,0.10000000149011612,0.0009562142658978701,9.0,217.0,0,217
0.9857573509216309,2.0,0.0,1.7999999523162842,0.10000000149011612,0.0004546013951767236,9.0,218.0,0,218
0.985692024230957,2.0,0.0,1.899999976158142,0.10000000149011612,0.0004620713007170707,9.0,219.0,0,219
0.9856266379356384,2.0,0.0,2.0,0.10000000149011612,0.0005667807999998331,9.0,220.0,0,220
0.9855613112449646,2.0,0.0,2.0999999046325684,0.10000000149011612,0.00014296951121650636,9.0,221.0,0,221
0.9854959845542908,2.0,0.0,2.200000047683716,0.10000000149011612,0.07436700165271759,9.0,222.0,0,222
0.9854306578636169,2.0,0.0,2.299999952316284,0.10000000149011612,0.0006339515675790608,9.0,223.0,0,223
0.9853653311729431,2.0,0.0,2.4000000953674316,0.10000000149011612,0.0005986051983200014,9.0,224.0,0,224
0.9853000044822693,2.0,0.0,2.5,0.10000000149011612,0.00040823969175107777,9.0,225.0,0,225
0.9852346777915955,2.0,0.0,2.5999999046325684,0.10000000149011612,0.0010638590902090073,9.0,226.0,0,226
0.9851693511009216,2.0,0.0,2.700000047683716,0.10000000149011612,0.0006222652737051249,9.0,227.0,0,227
0.9851040244102478,2.0,0.0,2.799999952316284,0.10000000149011612,0.0009216018952429295,9.0,228.0,0,228
0.9850386381149292,2.0,0.0,2.9000000953674316,0.10000000149011612,0.0003291158063802868,9.0,229.0,0,229
0.9849733114242554,2.0,0.0,3.0,0.10000000149011612,0.10280534625053406,9.0,230.0,0,230
0.9849079847335815,2.0,0.0,3.0999999046325684,0.10000000149011612,0.000743331853300333,9.0,231.0,0,231
0.9848426580429077,2.0,0.0,3.200000047683716,0.10000000149011612,0.0018181425984948874,9.0,232.0,0,232
0.9847773313522339,2.0,0.0,3.299999952316284,0.10000000149011612,0.001419906271621585,9.0,233.0,0,233
0.9847120046615601,2.0,0.0,3.4000000953674316,0.10000000149011612,0.0017981063574552536,9.0,234.0,0,234
0.9846466779708862,2.0,0.0,3.5,0.10000000149011612,0.0012634210288524628,9.0,235.0,0,235
0.9845813512802124,2.0,0.0,3.5999999046325684,0.10000000149011612,0.0009713613544590771,9.0,236.0,0,236
0.9845160245895386,2.0,0.0,3.700000047683716,0.10000000149011612,0.000683667603880167,9.0,237.0,0,237
0.98445063829422,2.0,0.0,3.799999952316284,0.10000000149011612,0.0008280507172457874,9.0,238.0,0,238
0.9843853116035461,2.0,0.0,3.9000000953674316,0.10000000149011612,0.00021522599854506552,9.0,239.0,0,239
0.9843199849128723,2.0,0.0,4.0,0.10000000149011612,0.0011700349859893322,9.0,240.0,0,240
0.9842546582221985,2.0,0.0,4.099999904632568,0.10000000149011612,0.0005117605323903263,9.0,241.0,0,241
0.9841893315315247,2.0,0.0,4.199999809265137,0.10000000149011612,0.0005888011073693633,9.0,242.0,0,242
0.9841240048408508,2.0,0.0,4.300000190734863,0.10000000149011612,0.0006459748256020248,9.0,243.0,0,243
0.984058678150177,2.0,0.0,4.400000095367432,0.10000000149011612,0.0002902632113546133,9.0,244.0,0,244
0.9839933514595032,2.0,0.0,4.5,0.10000000149011612,0.03370765596628189,9.0,245.0,0,245
